Month,RPI,W875RX1,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPMAT,IPMANSICS,CUMFNS,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,AMBSL,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXMMTH,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,PPIFGS,PPIFCG,PPIITM,PPICRM,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST,VXOCLSx,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,ACOGNO,IPDCONGD,IPNCONGD,IPBUSEQ,IPDMAT,IPNMAT,IPB51222S,IPFUELS,USTPU,DPCERA3M086SBEA,NAPMPI,HWI,HWIURATIO,NAPMEI,NAPM,NAPMNOI,NAPMSDI,NAPMII,NAPMPRI,CUUR0000SAD,CUUR0000SA0L2,WPSFD49207,WPSFD49502,WPSID61,WPSID62,BOGMBASE,TWEXAFEGSMTHx,VIXCLSx
2005-07,4969.657450628367,4364.173249551167,493143.0582743148,119346.96659815412,67.87020430107526,67.41896953405019,67.41386379928316,72.18382437275984,68.08617741935484,65.62293906810035,80.86814516129033,107779.87275985663,101382.81720430109,5.900537634408602,13.94569892473118,2634.978494623656,1945.6666666666667,1816.793906810036,868.3637992831541,948.431899641577,342.47849462365593,92611.3835125448,22502.817204301075,675.0043010752688,4581.435483870968,17165.58781362007,10460.209677419354,6705.378136200717,70108.56630824372,4402.223476702509,10544.523655913978,5220.139784946236,15735.756272401431,40.104838709677416,3.608781362007168,40.56218637992832,1539.7275985663082,193.247311827957,316.6594982078853,658.2204301075269,371.6111111111111,1430.3956043956043,190.8131868131868,289.74542124542126,575.1025641025641,374.7362637362637,88497.18657587814,33972.14530691091,285862.36917471327,558248.3561093716,1.5200052314254937,592.2082437275986,2269.460215053763,2070.1064516129036,248.90687455197127,39.1924247311828,38497.87455197133,425.4405017921147,596.9302867383514,429.86032315978457,0.1313562050089766,357.92150537634404,415.32369175627247,3.214329290596774,17.64014123247378,6.0834587813620065,6.18241935483871,5.536254480286738,5.691326164874552,6.13905017921147,6.773602150537634,6.982921146953405,7.794659498207886,8.774336917562724,0.0989605734767025,-0.5472043010752687,-0.3921326164874552,0.0555913978494623,0.6901433691756272,0.8994623655913978,1.7112007168458785,2.690878136200717,99.64679487179488,2.534767562724014,228.875285125448,2.0199491039426527,1.199601612903226,86.24372759856631,85.91774193548387,82.5252688172043,78.80340501792114,16.68340860215054,88.49838709677418,95.00555555555556,92.06290322580644,87.67437275985664,119.80896057347672,89.384229390681,83.98673835125447,100.16863799283156,94.98602150537636,93.80215053763442,93.66612903225806,8.489713261648745,10.012043010752688,7.981164874551971,88.21212871287128,1889.8419354838709,56084.84380610413,152789.95332136445,550.474193548387,19.30528624031008,58.45378635547577,78.72619389587074,61.1394488330341,53.69861400359066,115872.4875,63.52571326164874,76.0903494623656,55.03894982078853,59.40287813620071,73.25231362007167,71.81892473118279,84.1634211469534,18698.60035842294,58.60400179533213,,,,,,,,,,,,,,,,,,
2005-08,4976.608422939068,4369.143548387096,493559.2035915961,119770.997069356,67.96131663685152,67.50921466905187,67.5052665474061,72.25865474060822,68.1789785330948,65.72190339892666,80.8630518783542,107854.63685152055,101455.6135957066,5.898926654740608,13.952236135957063,2634.86404293381,1946.5330948121648,1817.9033989266547,868.6833631484794,949.2200357781752,342.43291592128804,92685.1556350626,22502.171735241503,674.8030411449016,4586.1556350626115,17160.449016100178,10457.511627906975,6702.937388193202,70182.9838998211,4404.608586762076,10552.99266547406,5225.538461538462,15746.579606440073,40.10429338103757,3.610375670840787,40.5618962432916,1540.7656529516994,193.24865831842575,316.77638640429336,658.9016100178891,371.84973166368513,1431.7495429616088,190.82998171846435,289.908592321755,575.8976234003657,375.1151736745887,88666.40085694096,33864.793000193335,285632.4404988909,557995.4533316308,1.5250423698369178,593.55313059034,2277.0497316636847,2072.374060822898,249.90327012522351,39.20545438282648,38511.38819320215,426.483542039356,600.8261180679787,431.50161290322575,0.1313472618691756,359.4676923076923,417.0839534883721,3.214329290596774,17.655728714438848,6.078407871198569,6.177602862254025,5.532110912343471,5.68726296958855,6.134579606440072,6.76860465116279,6.977906976744185,7.789767441860464,8.76928443649374,0.0991949910554561,-0.5462969588550984,-0.3911449016100179,0.0561717352415027,0.6901967799642218,0.8994991055456171,1.7113595706618965,2.69087656529517,99.61135549872122,2.532548837209302,228.6661227191413,2.0194674418604657,1.199643291592129,86.36708407871198,86.0495527728086,82.65026833631487,78.97871198568873,16.758572450805012,88.61663685152057,95.1846153846154,92.10966010733452,87.82790697674419,120.1742397137746,89.51019677996423,84.04239713774598,100.4010733452594,95.16636851520572,93.96636851520572,93.83577817531304,8.505992844364938,10.029033989266546,7.996440071556351,88.23259259259258,1898.4,56346.96594982079,153570.56272401434,553.1765652951699,19.2882334622824,58.56309498207886,78.76498924731183,61.22706272401434,53.8345394265233,117155.34567901236,63.63337567084079,76.15127191413238,55.17330590339892,59.56122719141323,73.2939642218247,71.90721109123434,84.21166905187835,18711.55992844365,58.6639247311828,,,,,,,,,,,,,,,,,,
2005-09,4991.68875,4381.462142857143,495186.8737039696,120186.3470745893,68.05389464285714,67.59902321428572,67.59585357142858,72.33178035714286,68.27596785714286,65.82171964285715,80.85859285714287,107929.6125,101528.81607142858,5.897142857142858,13.961071428571428,2634.698214285714,1947.1142857142856,1819.4535714285712,869.3517857142857,950.1035714285714,342.38928571428573,92759.025,22501.530357142856,674.6108928571429,4590.941071428571,17155.244642857142,10454.780357142858,6700.464285714285,70257.49464285714,4406.99375,10561.431428571428,5230.921428571429,15757.4625,40.10410714285714,3.6119642857142855,40.56196428571429,1541.625,193.25357142857143,316.81964285714287,659.3535714285714,372.20892857142854,1433.0383211678832,190.82116788321167,290.02372262773724,576.7883211678832,375.4069343065693,88883.38942683928,33955.152660946784,286178.3147122857,559269.4328426655,1.524568233218247,595.5728571428572,2285.472142857143,2075.070714285714,250.9088517857143,39.21520892857143,38521.73928571429,427.57625,604.7017857142857,433.1890876565295,0.1313529092486583,361.0119821428572,418.8513214285714,3.214329290596774,17.655728714438848,6.073803571428571,6.173160714285714,5.5283750000000005,5.683642857142857,6.130535714285714,6.763875,6.973053571428571,7.784946428571428,8.764267857142856,0.0993571428571428,-0.5454285714285714,-0.3901607142857143,0.0567321428571428,0.6900714285714287,0.8992500000000001,1.711142857142857,2.6904642857142855,99.57219387755104,2.530281607142857,228.4553019642857,2.0190655357142857,1.1996516071428571,86.49125,86.18285714285713,82.77624999999999,79.1605357142857,16.844664285714288,88.73571428571428,95.36482142857142,92.15839285714286,87.98767857142859,120.53839285714284,89.63875,84.09750000000001,100.63339285714284,95.34821428571428,94.13267857142856,94.00678571428573,8.522375000000002,10.045982142857143,8.011892857142858,88.23472906403941,1907.60125,56346.96594982079,153570.56272401434,555.8855357142858,19.27413494208494,58.75190535714286,78.80479642857144,61.408253571428574,54.057589285714286,117155.34567901236,63.750907142857145,76.20677857142857,55.308553571428575,59.72223571428572,73.33551607142856,71.98061964285715,84.26415357142857,18724.505357142854,58.87397142857143,,,,,,,,,,,,,,,,,,
2005-10,4999.085026737968,4387.446524064171,495991.43107235536,120599.25198176473,68.1426577540107,67.68824242424242,67.68685561497327,72.4082816399287,68.36454367201426,65.92054010695188,80.85356862745098,108004.77005347594,101601.72727272728,5.89572192513369,13.968805704099822,2634.8770053475937,1947.716577540107,1820.8645276292336,869.8181818181819,951.048128342246,342.4866310160428,92832.8110516934,22500.91800356506,674.4263814616755,4595.739750445633,17150.046345811053,10452.071301247772,6697.97504456328,70331.89304812835,4409.360784313726,10569.644563279857,5236.31550802139,15768.438502673796,40.10374331550802,3.6133689839572183,40.56185383244207,1542.73440285205,193.28342245989305,316.9447415329768,659.9429590017826,372.57397504456327,1434.4699453551912,190.85245901639345,290.1548269581057,577.624772313297,375.83970856102,89094.47429417112,34028.23418160841,286725.68491778965,560554.3963554464,1.524077932801786,596.9463458110517,2293.152406417112,2077.293226381462,251.90875401069516,39.22662210338681,38533.79500891265,428.6465240641711,608.6527629233511,434.8176785714286,0.1313536530160714,362.5537076648842,420.6156506238859,3.2064436133368983,17.655728714438848,6.069429590017825,6.1689126559714795,5.524616755793227,5.680053475935829,6.126470588235294,6.758966131907308,6.968110516934047,7.780213903743314,8.759393939393938,0.0994830659536541,-0.5448128342245989,-0.3893761140819964,0.0570409982174688,0.6895365418894831,0.898680926916221,1.71078431372549,2.6899643493761145,99.53229007633588,2.528029946524064,228.24636024955436,2.0186864527629234,1.19961247771836,86.62067736185384,86.32281639928699,82.90891265597146,79.37076648841355,16.93151871657754,88.86363636363636,95.54866310160428,92.2067736185383,88.16310160427808,120.90285204991088,89.77379679144384,84.15276292335115,100.86648841354724,95.53422459893048,94.30445632798576,94.18146167557931,8.538591800356505,10.062941176470588,8.027147950089125,88.20687960687962,1916.269875222816,56882.56428571429,155006.35535714286,558.5992869875223,19.260040269749517,58.84795543672014,78.82398217468806,61.50401604278074,54.16953297682709,117387.03067484662,63.87242067736185,76.26546524064172,55.43745098039216,59.88432976827094,73.37191443850267,72.07152584670233,84.3125953654189,18737.19429590018,58.97754545454545,,,,,,,,,,,,,,,,,,
2005-11,4999.085026737968,4387.446524064171,495991.43107235536,121011.7123874911,61.27429893238435,62.38972241992882,62.555830960854095,66.68112277580072,59.460339857651235,58.73220996441281,80.86607473309608,108079.63523131672,101674.75978647686,5.894128113879003,13.976156583629892,2634.9839857651245,1948.2811387900356,1822.0658362989325,870.1298932384342,951.9395017793594,342.5,92905.99466192172,22500.366548042704,674.2512455516013,4600.571174377224,17144.870106761566,10449.398576512456,6695.47153024911,70405.62811387901,4411.711209964413,10577.757117437724,5241.772241992882,15779.270462633453,40.104092526690394,3.615124555160142,40.56281138790036,1543.6957295373666,193.23309608540924,317.0071174377224,660.6138790035587,372.8523131672598,1435.6854545454546,190.8490909090909,290.29818181818183,578.4090909090909,376.1309090909091,89318.14960681493,34110.547130434876,287290.1320976512,561840.7646328877,1.5236072056488414,598.3181494661922,2300.864234875445,2079.5256227758005,252.9126512455516,39.23532206405693,38543.222419928825,429.5055160142349,612.8016014234876,436.49732620320856,0.1313561114812834,364.02951957295386,422.28918149466193,3.2064436133368983,17.668657012089447,6.06535587188612,6.165142348754449,5.521387900355872,5.677046263345196,6.123007117437723,6.7546441281138785,6.963647686832741,7.775889679715301,8.755017793594305,0.0997864768683274,-0.5439679715302492,-0.3883096085409253,0.0576512455516014,0.6892882562277581,0.8982918149466192,1.7105338078291814,2.6896619217081854,99.4959390862944,2.525823487544484,228.0446220640569,2.018235231316726,1.1995729537366548,86.75160142348754,86.46512455516013,83.05,79.60800711743772,17.012370106761566,89.01637010676156,95.73256227758009,92.2540925266904,88.33345195729538,121.2690391459075,89.90693950177935,84.20800711743773,101.10160142348754,95.7202846975089,94.47597864768684,94.35622775800712,8.555,10.079875444839857,8.042633451957293,88.17254901960784,1924.9649466192168,57141.30659536542,155778.26024955435,561.2932384341636,19.251044615384615,58.84795543672014,78.82398217468806,61.50401604278074,54.16953297682709,117622.06707317074,53.55928469750889,73.01089145907473,51.297871886120994,45.72766548042705,74.84761387900356,64.1369644128114,76.85666725978648,18749.813167259785,58.97754545454545,,,,,,,,,,,,,,,,,,
2005-12,5013.759325044405,4399.374245115453,497600.7693959413,121429.2954915986,61.359790408525754,62.476539964476025,62.642641207815274,66.74981882770871,59.54457726465363,58.82604085257549,80.86410479573712,108154.40674955596,101747.4404973357,5.892539964476021,13.98277087033748,2635.229129662522,1948.8632326820605,1823.2859680284191,870.5701598579041,952.7193605683836,342.46536412078154,92979.56660746004,22500.026642984016,674.0836589698046,4605.486678507993,17139.811722912968,10446.793960923624,6693.017761989343,70479.53996447602,4414.107282415631,10586.008348134992,5247.218472468917,15790.0621669627,40.10479573712256,3.616873889875666,40.56341030195382,1544.7761989342807,193.2113676731794,317.1154529307282,661.2238010657194,373.23623445825933,1437.005444646098,190.8747731397459,290.46098003629766,579.2141560798548,376.4573502722323,89554.70351515096,34224.25077111674,287884.1709393961,563131.8522403025,1.5231203600871888,599.6937833037301,2308.594493783304,2081.80621669627,253.91409769094136,39.24376909413854,38552.67673179396,430.5502664298401,616.9287744227353,438.1414590747331,0.1313616405925267,365.58074600355246,424.0308170515097,3.2064436133368983,17.668657012089447,6.061687388987566,6.16170515097691,5.518472468916519,5.674333925399644,6.119822380106572,6.7505506216696265,6.959342806394316,7.771705150976908,8.750817051509767,0.1000177619893428,-0.5432149200710479,-0.3873534635879219,0.0581349911190053,0.6888632326820605,0.8976554174067496,1.7100177619893429,2.6891296625222023,99.46417721518988,2.5236657193605683,227.8499673179396,2.017731971580817,1.1995408525754885,86.87992895204263,86.60408525754886,83.18738898756659,79.83623445825933,17.08570515097691,89.17424511545295,95.9138543516874,92.30159857904084,88.48756660746005,121.63747779751334,90.03321492007105,84.26252220248668,101.3380106571936,95.90301953818827,94.64351687388988,94.52806394316164,8.571403197158084,10.09683836589698,8.058046181172292,88.15647921760392,1933.647246891652,57401.5871886121,156533.85231316727,563.9525754884547,19.236371017274475,59.038909413854356,78.86277797513321,61.68885790408527,54.394804618117234,117855.93333333332,53.65850444049733,73.06547602131438,51.430877442273534,45.85955772646537,74.88901776198934,64.20390586145648,76.91005328596803,18762.595026642983,59.184067495559496,,,,,,,,,,,,,,,,,,
2006-01,5021.462234042554,4405.752659574468,498410.661457405,121849.92440030145,61.44641843971631,62.56406560283688,62.73039893617021,66.81967907801419,59.63051418439717,58.920553191489354,80.86260460992908,108229.20035460991,101820.92730496454,5.890070921985815,13.988120567375889,2635.526595744681,1949.3652482269504,1824.113475177305,870.7641843971631,953.3475177304964,342.42198581560285,93053.21985815602,22499.53546099291,673.9271276595744,4610.258865248227,17134.73404255319,10444.161347517733,6690.572695035461,70553.68439716312,4416.486347517731,10594.122163120568,5252.652482269504,15800.875886524822,40.10478723404255,3.6184397163120567,40.563652482269504,1545.521276595745,193.2198581560284,317.10283687943263,661.9148936170212,373.29432624113474,1438.161231884058,190.9039855072464,290.54891304347825,580.0108695652174,376.6992753623188,89804.53028196807,34344.70736282857,288505.1068065248,564431.7619166075,1.5226530059840144,601.0609929078014,2316.406914893617,2084.137765957447,254.90909929078012,39.25399290780142,38563.83156028369,431.6264184397163,620.9955673758865,439.7845470692717,0.1313596191047957,367.170265957447,425.81812056737584,3.198890149430851,17.668657012089447,6.058315602836879,6.158528368794326,5.515585106382979,5.67168439716312,6.11668439716312,6.74636524822695,6.954929078014185,7.7674468085106385,8.74650709219858,0.1002127659574468,-0.5427304964539007,-0.3866312056737588,0.0583687943262411,0.6880496453900711,0.896613475177305,1.7091312056737589,2.688191489361702,99.42974747474749,2.5215054964539005,227.65601773049644,2.0172498226950357,1.1994734042553192,87.01046099290781,86.74609929078015,83.32482269503545,80.05851063829788,17.160783687943265,89.35567375886527,96.09432624113477,92.3482269503546,88.6386524822695,122.00531914893617,90.1581560283688,84.31648936170212,101.57393617021276,96.0849290780142,94.80975177304964,94.69893617021276,8.58767730496454,10.113847517730497,8.073351063829785,88.16463414634147,1942.4679078014187,57656.404973357014,157278.85257548845,566.5813829787235,19.220446551724137,59.13377482269504,78.88158865248226,61.77862765957447,54.507891843971635,118058.2048192771,53.75862411347518,73.1213244680851,51.56339893617021,45.9940195035461,74.93285638297873,64.28260992907802,76.94018617021277,18775.189716312056,59.28998936170212,,,,,,,,,,,,,,,,,,
2006-02,5021.462234042554,4405.752659574468,498410.661457405,122280.18471109736,61.535270796460175,62.65336991150443,62.82000000000001,66.89176283185841,59.71926371681417,59.0177592920354,80.8629646017699,108303.33274336284,101893.94159292035,5.887964601769911,13.993097345132744,2635.3858407079647,1949.9203539823009,1824.8513274336285,871.1522123893806,953.6973451327434,342.3185840707965,93121.8371681416,22499.05132743363,673.7221238938054,4616.575221238938,17128.189380530974,10441.61238938053,6686.576991150442,70622.78584070796,4419.672566371682,10604.586017699114,5255.713274336284,15811.68849557522,40.1058407079646,3.6210619469026546,40.56495575221239,1546.9380530973451,193.24778761061947,317.2230088495575,662.9309734513274,373.54690265486727,1439.5678119349006,190.9439421338155,290.7251356238698,580.9113924050633,376.98915009041593,90016.66208677874,34430.97774141886,289116.1898033274,565743.8669486702,1.52216957866844,602.4438938053097,2324.241592920354,2086.4454867256636,255.91850265486724,39.26822300884955,38579.086725663714,432.77575221238936,625.081946902655,441.40496453900704,0.1313551740460992,368.7836460176992,427.63530973451327,3.198890149430851,17.678223562683275,6.055185840707964,6.155557522123894,5.513327433628319,5.669274336283186,6.113734513274336,6.74212389380531,6.950442477876107,7.763061946902654,8.742070796460176,0.1003716814159292,-0.5418584070796459,-0.3859115044247788,0.0585486725663716,0.6869380530973452,0.8952566371681416,1.7078761061946903,2.6868849557522125,99.3941813602015,2.519303362831858,227.4574699115044,2.016809734513274,1.1993985840707966,87.13893805309735,86.88601769911506,83.4612389380531,80.27398230088497,17.246357522123894,89.54814159292035,96.27646017699116,92.3962831858407,88.79610619469027,122.37256637168144,90.28566371681416,84.37150442477878,101.80938053097346,96.26902654867256,94.97840707964602,94.87044247787613,8.604176991150444,10.130141592920353,8.088920353982301,88.17201946472021,1951.2543362831857,57898.66843971631,158034.75,569.2037168141594,19.206089101338435,59.13377482269504,78.88158865248226,61.77862765957447,54.507891843971635,118287.06586826348,53.86129203539823,73.17929557522123,51.69894513274336,46.13288318584071,74.97747079646018,64.35520884955753,76.9985610619469,18790.038938053098,59.28998936170212,,,,,,,,,,,,,,,,,,
2006-03,5037.092579505301,4418.63409893993,500085.1936292372,122905.23740535334,61.6218074204947,62.74056183745584,62.90859363957596,66.96207597173145,59.80542579505301,59.11372614840989,80.8623816254417,108377.79505300352,101967.02120141344,5.886042402826855,13.99946996466431,2635.3144876325086,1950.1395759717311,1826.012367491166,871.6024734982332,954.4081272084806,342.26325088339223,93195.43109540635,22498.90636042403,673.5651943462897,4621.713780918728,17123.097173144877,10439.047703180211,6684.049469964664,70696.52473498233,4422.105477031802,10612.842049469964,5261.028268551237,15822.376325088338,40.10618374558304,3.622791519434629,40.56590106007068,1548.0,193.26325088339223,317.2190812720848,663.6024734982332,373.9257950530035,1440.9025270758125,190.96750902527077,290.87906137184115,581.7184115523465,377.3393501805054,90243.90826683745,34514.74584264114,289747.05695915193,567313.9532512035,1.5224666236619468,603.804593639576,2332.026325088339,2088.7321554770315,256.93579858657245,39.277883392226144,38589.86749116608,433.9075971731449,629.1897526501767,442.9446017699115,0.1313382401504425,370.3876501766785,429.4402473498233,3.198890149430851,17.678223562683275,6.052420494699647,6.152862190812721,5.511413427561838,5.667243816254417,6.111201413427561,6.738286219081272,6.946236749116608,7.758798586572437,8.737703180212014,0.1004416961130742,-0.5410070671378092,-0.3851766784452297,0.0587809187279151,0.6858657243816255,0.8938162544169612,1.706378091872791,2.6852826855123673,99.35856783919598,2.5171583038869256,227.26383568904592,2.01633480565371,1.1993093639575971,87.26448763250885,87.02102473498232,83.6,80.45742049469965,17.324773851590106,89.75265017667844,96.45812720848058,92.44134275618374,88.9517667844523,122.74187279151946,90.41219081272084,84.42526501766784,102.0464664310954,96.452296819788,95.14611307420496,95.04257950530037,8.620459363957597,10.14708480565371,8.104151943462897,88.16844660194175,1959.9768551236748,58138.906194690266,158783.9238938053,571.8950530035336,19.192083778625957,59.324574204947,78.91947173144875,61.9608445229682,54.73456537102474,118735.11834319528,53.96044346289754,73.23615017667846,51.83492402826855,46.26659717314487,75.02253886925796,64.4074628975265,77.04916784452297,18802.83215547703,59.50039575971732,,,,,,,,,,,,,,,,,,
2006-04,5037.092579505301,4418.63409893993,500085.1936292372,123328.71494079364,61.7084467372134,62.827465608465616,62.99612733686067,67.03077425044093,59.89220582010581,59.208805996472655,80.86110952380953,108452.35273368609,102040.52028218696,5.883950617283951,14.00458553791887,2635.386243386243,1950.2469135802469,1826.9065255731923,871.9065255731922,954.9964726631392,342.2045855379189,93269.01234567902,22498.620811287477,673.4292768959435,4626.751322751323,17117.94003527337,10436.463844797176,6681.476190476191,70770.39153439153,4424.5894179894185,10621.240035273368,5266.352733686067,15833.084656084657,40.10670194003527,3.6241622574955903,40.56666666666667,1548.7442680776014,193.27513227513228,317.16402116402116,664.1922398589065,374.12345679012344,1442.0792792792793,191.0,290.96576576576575,582.5477477477477,377.5675675675675,90494.1394691887,34623.881768748906,290404.89460119925,568631.5134044699,1.5220205695565372,605.1827160493826,2339.8712522045857,2091.03315696649,257.9510194003527,39.28401587301587,38596.91710758377,435.0514991181658,633.4663139329805,444.54805653710247,0.1313304190229682,372.0161375661377,431.27052910052913,3.191284624276896,17.678223562683275,6.04984126984127,6.150458553791887,5.509647266313934,5.665396825396825,6.1088359788359785,6.734726631393299,6.94231040564374,7.754867724867725,8.733597883597882,0.1006172839506172,-0.5401940035273369,-0.3844444444444445,0.0589947089947089,0.6848853615520283,0.8924691358024692,1.7050264550264551,2.683756613756614,99.32300751879698,2.5150204585537916,227.06985679012345,2.015854850088183,1.1992352733686067,87.39065255731923,87.15731922398588,83.73703703703703,80.63192239858907,17.405153439153437,89.95890652557318,96.64038800705468,92.48835978835976,89.10970017636686,123.11234567901236,90.53985890652557,84.47883597883597,102.28359788359788,96.6363315696649,95.31446208112877,95.21534391534392,8.636596119929452,10.163703703703703,8.119329805996472,88.17021791767556,1968.7128747795416,58138.906194690266,158783.9238938053,574.5971781305115,19.17684323809524,59.324574204947,78.91947173144875,61.9608445229682,54.73456537102474,118735.11834319528,54.05988871252204,73.29070582010581,51.971029629629626,46.40196437389771,75.06848289241623,64.47919858906526,77.08677142857142,18815.770723104055,59.50039575971732,,,,,,,,,,,,,,,,,,
2006-05,5052.0114436619715,4430.812323943663,501763.1135811623,123748.88621730632,61.79868626760563,62.91718626760564,63.08526109154929,67.10054507042253,59.983623239436625,59.305825176056345,80.86115598591549,108526.9278169014,102113.84330985916,5.881866197183099,14.009507042253524,2635.385563380282,1950.536971830986,1827.8679577464789,872.2130281690141,955.6514084507044,342.15669014084506,93342.49471830986,22498.526408450703,673.312852112676,4631.81514084507,17112.926056338027,10433.99295774648,6678.933098591549,70843.96830985915,4427.076232394365,10629.344014084509,5271.732394366197,15843.75704225352,40.107922535211266,3.6260563380281687,40.56778169014085,1549.2992957746478,193.237676056338,317.27992957746477,664.5052816901408,374.2869718309859,1443.703237410072,191.13309352517985,290.68345323741005,583.9154676258993,377.9730215827338,90143.1422958979,34237.92026622004,288571.7538914261,569441.3685765079,1.5215937255185188,606.5697183098591,2347.726056338028,2093.3089788732395,258.97075176056336,39.29354577464788,38607.22183098592,436.18485915492965,637.5799295774648,445.36878306878305,0.1312472324038801,373.6537323943663,433.1122711267606,3.1912846242768955,17.688750420014163,6.04762323943662,6.148327464788732,5.508045774647887,5.663732394366197,6.106707746478873,6.73149647887324,6.93887323943662,7.75149647887324,8.729982394366196,0.1007042253521126,-0.5395774647887325,-0.3838908450704225,0.0590845070422535,0.6838732394366197,0.89125,1.7038732394366198,2.6823591549295775,99.284975,2.512851408450704,226.87619419014084,2.0154184859154927,1.1991382042253522,87.51919014084507,87.29647887323945,83.87640845070422,80.80492957746479,17.497204225352114,90.18679577464788,96.82411971830986,92.53644366197184,89.27464788732395,123.4836267605634,90.67024647887324,84.53204225352113,102.52077464788734,96.82200704225352,95.48450704225353,95.38961267605634,8.652852112676056,10.18044014084507,8.134595070422534,88.16835748792272,1977.4559859154929,58368.842756183745,160596.92932862192,577.4047535211268,19.16160893536122,59.516242957746485,78.95629929577464,62.14632922535211,54.96139436619718,117667.34705882354,54.15922658450704,73.34673257042253,52.11090651408451,46.544336443661976,75.11271725352113,64.5460389084507,77.13423538732394,18828.45422535211,59.71142077464789,,,,,,,,,,,,,,,,,,
2006-06,5059.5532513181015,4436.9467486818985,502597.2348600687,124173.4892292267,61.886813181019335,63.00563321616872,63.17493743409489,67.17023444639719,60.07181810193321,59.40173216168718,80.86034200351493,108601.55711775045,102187.41476274164,5.8796133567662565,14.01493848857645,2635.175746924429,1951.04920913884,1828.6924428822497,872.3813708260105,956.3075571177504,342.1353251318102,93415.78383128296,22498.370826010545,673.2084358523725,4636.869947275923,17107.85237258348,10431.488576449912,6676.363796133568,70917.4130052724,4429.584007029876,10637.405623901584,5277.079086115993,15854.439367311072,40.108084358523726,3.6277680140597535,40.5688927943761,1549.9982425307558,193.18453427065023,317.22847100175744,665.0562390158173,374.53954305799647,1444.6050269299822,191.08258527827647,290.721723518851,584.6068222621185,378.1956912028725,90347.77824968367,34315.70739607608,289133.9212835325,570746.7746177465,1.5211331731848594,607.9537785588752,2355.545166959578,2095.546397188049,259.9867891036907,39.30429701230228,38618.871704745165,437.3652021089631,641.9152899824253,446.9848591549296,0.1312413528116197,375.26420035149386,434.9096660808435,3.1912846242768955,17.688750420014163,6.04567662565905,6.146397188049209,5.506660808435853,5.662249560632689,6.104762741652021,6.728453427065027,6.935659050966609,7.748330404217925,8.726502636203865,0.1007205623901581,-0.5390158172231986,-0.3834270650263621,0.0590861159929701,0.6827768014059755,0.8899824253075571,1.7026537785588751,2.6808260105448154,99.23882793017458,2.510577504393673,226.67382917398945,2.015160632688928,1.198981546572935,87.64780316344464,87.43585237258348,84.01792618629173,80.98260105448153,17.591128295254833,90.45166959578208,97.00878734622144,92.5847100175747,89.44376098418279,123.85553602811952,90.80210896309312,84.58506151142356,102.7585237258348,97.00896309314588,95.65553602811951,95.56485061511424,8.669138840070298,10.19738137082601,8.149841827768013,88.1465060240964,1986.1625659050967,58821.54401408451,164418.9559859155,580.3337434094904,19.15084326375711,59.61283128295255,78.9745957820738,62.241149384885766,55.075112478031635,117886.76023391812,54.25574305799648,73.4037351493849,52.25298910369069,46.6812014059754,75.15725940246045,64.61926713532513,77.18817961335677,18841.11950790861,59.81651318101933,,,,,,,,,,,,,,,,,,
