,RPI,W875RX1,CMRMTSPLx,IPFPNSS,USWTRADE,USTRADE,BUSLOANS,CONSPI,S&P 500,S&P PE ratio,FEDFUNDS,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,OILPRICEx,PPICMM,UMCSENTx
1999-09-11,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-12,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-13,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-14,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-15,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-16,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-17,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-18,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-19,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-20,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-21,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-22,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-23,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-24,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-25,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-26,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-27,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-28,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-29,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-09-30,3836.968312757202,3321.054004106776,434465.8786008231,76.5462566735113,4919.936344969199,14699.952772073922,485.7200626959248,0.1310761149485596,240.9168788501027,15.946036072206612,6.531663244353183,5.9347022587269,6.099178644763861,6.5758932238193015,7.136714579055441,7.296632443531828,7.989466119096509,8.977248459958933,-0.5969609856262834,-0.4324845995893224,0.044229979466119,0.6050513347022587,0.7649691991786448,1.457802874743326,2.4455852156057496,2.688368377823408,245.58287741273105,2.079388090349076,1.1640314168377823,14.421934291581108,84.14106776180698,86.87027027027028
1999-10-01,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-02,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-03,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-04,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-05,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-06,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-07,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-08,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-09,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-10,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-11,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-12,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-13,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-14,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-15,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-16,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-17,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-18,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-19,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
1999-10-20,3842.56180698152,3321.054004106776,434465.8786008231,76.64795491803278,4924.2827868852455,14716.772540983606,488.191875,0.1310160846447638,243.14346311475413,15.946036072206612,6.528668032786885,5.932213114754099,6.096659836065574,6.573073770491803,7.134057377049181,7.293852459016394,7.988258196721311,8.975553278688524,-0.5964549180327869,-0.4320081967213114,0.044405737704918,0.605389344262295,0.7651844262295082,1.4595901639344262,2.446885245901639,2.68595225409836,245.3116559426229,2.07841762295082,1.164705942622951,14.435946721311474,84.19016393442624,86.92305389221558
